timestamp,open,high,low,close,volume,year,month,day
2024-04-21 00:00:00+00:00,64940.58,64960.0,64888.0,64888.0,12.58194,2024,4,21
2024-04-21 00:01:00+00:00,64888.0,64888.01,64813.19,64837.98,35.29025,2024,4,21
2024-04-21 00:02:00+00:00,64837.99,64837.99,64762.61,64762.62,34.78357,2024,4,21
2024-04-21 00:03:00+00:00,64762.62,64776.95,64739.0,64744.0,23.03792,2024,4,21
2024-04-21 00:04:00+00:00,64744.0,64875.71,64743.99,64862.01,30.10256,2024,4,21
2024-04-21 00:05:00+00:00,64862.0,64884.47,64824.56,64847.58,14.4687,2024,4,21
2024-04-21 00:06:00+00:00,64847.58,64866.0,64824.17,64828.0,13.35326,2024,4,21
2024-04-21 00:07:00+00:00,64828.0,64828.01,64782.0,64782.0,10.85915,2024,4,21
2024-04-21 00:08:00+00:00,64782.01,64824.56,64764.08,64801.61,11.53324,2024,4,21
2024-04-21 00:09:00+00:00,64801.62,64831.24,64794.0,64818.78,6.8404,2024,4,21
2024-04-21 00:10:00+00:00,64818.78,64843.75,64818.77,64827.81,7.80888,2024,4,21
2024-04-21 00:11:00+00:00,64827.8,64849.97,64820.0,64838.94,6.2052,2024,4,21
2024-04-21 00:12:00+00:00,64838.94,64842.0,64802.0,64802.01,9.68518,2024,4,21
2024-04-21 00:13:00+00:00,64802.01,64827.18,64802.01,64827.17,2.20901,2024,4,21
2024-04-21 00:14:00+00:00,64827.17,64872.01,64827.17,64872.0,10.40102,2024,4,21
2024-04-21 00:15:00+00:00,64872.01,64893.75,64832.0,64835.99,7.39741,2024,4,21
2024-04-21 00:16:00+00:00,64835.99,64836.0,64808.0,64814.84,3.84687,2024,4,21
2024-04-21 00:17:00+00:00,64814.83,64858.0,64806.69,64858.0,9.09764,2024,4,21
2024-04-21 00:18:00+00:00,64857.99,64862.0,64838.0,64861.99,4.21451,2024,4,21
2024-04-21 00:19:00+00:00,64862.0,64905.99,64861.99,64891.03,9.95343,2024,4,21
2024-04-21 00:20:00+00:00,64891.04,64891.04,64870.0,64882.0,4.05838,2024,4,21
2024-04-21 00:21:00+00:00,64882.01,64882.01,64857.99,64857.99,2.80338,2024,4,21
2024-04-21 00:22:00+00:00,64858.0,64858.0,64831.25,64840.0,6.42671,2024,4,21
2024-04-21 00:23:00+00:00,64839.99,64846.9,64839.99,64844.0,2.87945,2024,4,21
2024-04-21 00:24:00+00:00,64844.0,64844.01,64825.97,64842.0,3.02789,2024,4,21
2024-04-21 00:25:00+00:00,64841.99,64842.0,64836.28,64842.0,2.67935,2024,4,21
2024-04-21 00:26:00+00:00,64842.0,64842.0,64836.29,64836.29,0.91811,2024,4,21
2024-04-21 00:27:00+00:00,64836.3,64846.02,64825.97,64846.01,9.88383,2024,4,21
2024-04-21 00:28:00+00:00,64846.01,64880.75,64846.01,64871.99,12.10605,2024,4,21
2024-04-21 00:29:00+00:00,64871.99,64878.02,64871.99,64876.01,4.92108,2024,4,21
2024-04-21 00:30:00+00:00,64876.0,64876.01,64840.0,64844.0,4.45955,2024,4,21
2024-04-21 00:31:00+00:00,64844.0,64852.38,64821.3,64850.01,12.28231,2024,4,21
2024-04-21 00:32:00+00:00,64850.0,64850.01,64820.0,64824.01,7.41693,2024,4,21
2024-04-21 00:33:00+00:00,64824.01,64824.01,64768.75,64768.75,13.71141,2024,4,21
2024-04-21 00:34:00+00:00,64768.75,64778.0,64744.1,64749.99,10.81872,2024,4,21
2024-04-21 00:35:00+00:00,64749.99,64750.0,64655.5,64668.32,20.2665,2024,4,21
2024-04-21 00:36:00+00:00,64668.31,64754.0,64668.31,64754.0,24.40509,2024,4,21
2024-04-21 00:37:00+00:00,64753.99,64768.75,64738.01,64763.99,5.08446,2024,4,21
2024-04-21 00:38:00+00:00,64763.99,64764.0,64695.99,64696.0,9.14006,2024,4,21
2024-04-21 00:39:00+00:00,64696.0,64696.0,64640.0,64647.99,6.33303,2024,4,21
2024-04-21 00:40:00+00:00,64648.0,64688.9,64626.0,64687.89,6.31115,2024,4,21
2024-04-21 00:41:00+00:00,64687.89,64725.54,64684.0,64722.0,4.9034,2024,4,21
2024-04-21 00:42:00+00:00,64722.01,64722.01,64671.99,64671.99,5.15262,2024,4,21
2024-04-21 00:43:00+00:00,64672.0,64690.0,64658.0,64689.99,6.05189,2024,4,21
2024-04-21 00:44:00+00:00,64690.0,64698.0,64678.0,64697.99,3.91291,2024,4,21
2024-04-21 00:45:00+00:00,64698.0,64698.0,64660.0,64662.43,3.55896,2024,4,21
2024-04-21 00:46:00+00:00,64662.42,64683.46,64646.0,64646.0,5.64294,2024,4,21
2024-04-21 00:47:00+00:00,64646.0,64680.43,64644.15,64646.0,8.60812,2024,4,21
2024-04-21 00:48:00+00:00,64646.0,64646.0,64610.0,64612.0,7.51154,2024,4,21
2024-04-21 00:49:00+00:00,64612.0,64649.09,64608.0,64649.08,5.63799,2024,4,21
2024-04-21 00:50:00+00:00,64649.09,64670.0,64648.32,64664.02,3.42373,2024,4,21
2024-04-21 00:51:00+00:00,64664.01,64664.02,64644.0,64662.0,7.14486,2024,4,21
2024-04-21 00:52:00+00:00,64661.99,64692.78,64653.05,64692.78,5.06032,2024,4,21
2024-04-21 00:53:00+00:00,64692.78,64696.0,64676.01,64695.99,7.4927,2024,4,21
2024-04-21 00:54:00+00:00,64695.99,64707.9,64692.0,64707.89,3.28554,2024,4,21
2024-04-21 00:55:00+00:00,64707.89,64746.65,64700.0,64746.64,7.24925,2024,4,21
2024-04-21 00:56:00+00:00,64746.65,64766.12,64742.0,64766.12,6.78343,2024,4,21
2024-04-21 00:57:00+00:00,64766.13,64777.11,64754.0,64754.01,5.64845,2024,4,21
2024-04-21 00:58:00+00:00,64754.0,64777.11,64754.0,64777.11,5.2043,2024,4,21
2024-04-21 00:59:00+00:00,64777.1,64777.11,64752.33,64759.98,5.57892,2024,4,21
2024-04-21 01:00:00+00:00,64759.97,64794.0,64737.5,64793.99,10.56339,2024,4,21
2024-04-21 01:01:00+00:00,64793.99,64805.06,64772.0,64794.01,6.53982,2024,4,21
2024-04-21 01:02:00+00:00,64794.0,64912.75,64794.0,64912.74,22.80563,2024,4,21
2024-04-21 01:03:00+00:00,64912.75,64912.75,64876.75,64876.76,5.64032,2024,4,21
2024-04-21 01:04:00+00:00,64876.76,64914.97,64862.5,64914.96,6.31715,2024,4,21
2024-04-21 01:05:00+00:00,64914.95,64932.76,64875.0,64875.01,7.63763,2024,4,21
2024-04-21 01:06:00+00:00,64875.01,64913.89,64875.0,64880.01,16.99385,2024,4,21
2024-04-21 01:07:00+00:00,64880.01,64881.79,64854.0,64854.01,4.49594,2024,4,21
2024-04-21 01:08:00+00:00,64854.0,64886.06,64854.0,64886.06,6.70588,2024,4,21
2024-04-21 01:09:00+00:00,64886.06,64893.75,64873.24,64881.6,3.06071,2024,4,21
2024-04-21 01:10:00+00:00,64881.78,64886.0,64877.99,64878.0,2.05885,2024,4,21
2024-04-21 01:11:00+00:00,64878.0,64878.0,64872.0,64878.0,2.64085,2024,4,21
2024-04-21 01:12:00+00:00,64878.0,64899.15,64877.99,64893.99,4.33882,2024,4,21
2024-04-21 01:13:00+00:00,64893.99,64894.0,64887.66,64890.0,7.18462,2024,4,21
