timestamp,open,high,low,close,volume,year,month,day
2020-01-01 00:00:00+00:00,0.19285,0.19295,0.19277,0.19279,20487.8,2020,1,1
2020-01-01 00:01:00+00:00,0.19284,0.19288,0.19276,0.19276,1825.6,2020,1,1
2020-01-01 00:02:00+00:00,0.1927,0.1928,0.19258,0.1927,102106.0,2020,1,1
2020-01-01 00:03:00+00:00,0.19271,0.19275,0.19255,0.19274,22912.7,2020,1,1
2020-01-01 00:04:00+00:00,0.19273,0.19275,0.19266,0.19268,35133.1,2020,1,1
2020-01-01 00:05:00+00:00,0.19267,0.19268,0.19257,0.19266,52972.3,2020,1,1
2020-01-01 00:06:00+00:00,0.19266,0.19267,0.1926,0.19264,19837.9,2020,1,1
2020-01-01 00:07:00+00:00,0.19266,0.19268,0.19253,0.19253,15133.4,2020,1,1
2020-01-01 00:08:00+00:00,0.1926,0.19286,0.19255,0.19284,43758.7,2020,1,1
2020-01-01 00:09:00+00:00,0.19284,0.19289,0.19281,0.19289,9926.7,2020,1,1
2020-01-01 00:10:00+00:00,0.19293,0.19294,0.1928,0.19284,72704.5,2020,1,1
2020-01-01 00:11:00+00:00,0.19287,0.19293,0.19284,0.19293,23059.3,2020,1,1
2020-01-01 00:12:00+00:00,0.19294,0.19297,0.19286,0.19296,4044.6,2020,1,1
2020-01-01 00:13:00+00:00,0.19288,0.19295,0.19278,0.19278,30796.9,2020,1,1
2020-01-01 00:14:00+00:00,0.19285,0.1929,0.1928,0.1929,8125.9,2020,1,1
2020-01-01 00:15:00+00:00,0.1929,0.19292,0.19288,0.19291,3064.8,2020,1,1
2020-01-01 00:16:00+00:00,0.19293,0.19293,0.19278,0.19287,1982.6,2020,1,1
2020-01-01 00:17:00+00:00,0.19289,0.19292,0.19281,0.19289,5540.1,2020,1,1
2020-01-01 00:18:00+00:00,0.19288,0.19288,0.19282,0.19287,542.0,2020,1,1
2020-01-01 00:19:00+00:00,0.19285,0.19286,0.19276,0.19282,9665.3,2020,1,1
2020-01-01 00:20:00+00:00,0.19283,0.19285,0.19266,0.19269,20806.7,2020,1,1
2020-01-01 00:21:00+00:00,0.19268,0.19283,0.19268,0.19278,3639.2,2020,1,1
2020-01-01 00:22:00+00:00,0.19284,0.19284,0.19277,0.19282,4550.7,2020,1,1
2020-01-01 00:23:00+00:00,0.19283,0.19283,0.19272,0.19279,5783.9,2020,1,1
2020-01-01 00:24:00+00:00,0.19275,0.19279,0.19268,0.19269,35228.3,2020,1,1
2020-01-01 00:25:00+00:00,0.19272,0.19294,0.19272,0.19283,68344.5,2020,1,1
2020-01-01 00:26:00+00:00,0.19283,0.19294,0.19274,0.19282,21004.5,2020,1,1
2020-01-01 00:27:00+00:00,0.19279,0.19279,0.19268,0.19275,61859.6,2020,1,1
2020-01-01 00:28:00+00:00,0.19276,0.1928,0.19271,0.19271,761.7,2020,1,1
2020-01-01 00:29:00+00:00,0.19275,0.19276,0.19269,0.19275,8147.6,2020,1,1
2020-01-01 00:30:00+00:00,0.19275,0.19284,0.1927,0.19284,47208.7,2020,1,1
2020-01-01 00:31:00+00:00,0.19284,0.19284,0.19272,0.19275,7789.8,2020,1,1
2020-01-01 00:32:00+00:00,0.19273,0.19279,0.1927,0.19278,8391.4,2020,1,1
2020-01-01 00:33:00+00:00,0.19278,0.19278,0.19268,0.19272,20035.3,2020,1,1
2020-01-01 00:34:00+00:00,0.19272,0.19272,0.19256,0.19257,28187.6,2020,1,1
2020-01-01 00:35:00+00:00,0.19261,0.19261,0.1925,0.19251,31417.7,2020,1,1
2020-01-01 00:36:00+00:00,0.19254,0.1926,0.19252,0.19255,27736.5,2020,1,1
2020-01-01 00:37:00+00:00,0.19251,0.19255,0.19241,0.19247,15664.3,2020,1,1
2020-01-01 00:38:00+00:00,0.19248,0.19248,0.19247,0.19248,1804.1,2020,1,1
2020-01-01 00:39:00+00:00,0.19248,0.19248,0.1924,0.19242,8198.8,2020,1,1
2020-01-01 00:40:00+00:00,0.19242,0.19249,0.19241,0.19249,35598.1,2020,1,1
2020-01-01 00:41:00+00:00,0.19249,0.19249,0.19243,0.19245,6198.8,2020,1,1
2020-01-01 00:42:00+00:00,0.19242,0.19248,0.19235,0.19246,24108.9,2020,1,1
2020-01-01 00:43:00+00:00,0.19238,0.19247,0.19238,0.19246,14480.3,2020,1,1
2020-01-01 00:44:00+00:00,0.19246,0.19247,0.19243,0.19247,542.4,2020,1,1
2020-01-01 00:45:00+00:00,0.19245,0.19248,0.19239,0.19245,2498.1,2020,1,1
2020-01-01 00:46:00+00:00,0.19246,0.19248,0.19246,0.19247,3780.8,2020,1,1
2020-01-01 00:47:00+00:00,0.19247,0.19248,0.1924,0.1924,3717.1,2020,1,1
2020-01-01 00:48:00+00:00,0.1924,0.19248,0.1924,0.19243,42985.4,2020,1,1
2020-01-01 00:49:00+00:00,0.19241,0.19242,0.19219,0.19242,142232.2,2020,1,1
2020-01-01 00:50:00+00:00,0.19241,0.19243,0.19241,0.19243,942.6,2020,1,1
2020-01-01 00:51:00+00:00,0.19236,0.19244,0.19235,0.19243,11799.6,2020,1,1
2020-01-01 00:52:00+00:00,0.19236,0.19243,0.19233,0.19237,26262.8,2020,1,1
2020-01-01 00:53:00+00:00,0.19235,0.19236,0.19228,0.19235,17755.5,2020,1,1
2020-01-01 00:54:00+00:00,0.19236,0.19243,0.19227,0.19236,17067.7,2020,1,1
2020-01-01 00:55:00+00:00,0.19236,0.19236,0.19222,0.19236,34471.4,2020,1,1
2020-01-01 00:56:00+00:00,0.19236,0.19242,0.19231,0.1924,18899.3,2020,1,1
2020-01-01 00:57:00+00:00,0.19234,0.19245,0.19234,0.19245,7742.8,2020,1,1
2020-01-01 00:58:00+00:00,0.19246,0.19248,0.19246,0.19248,537.0,2020,1,1
2020-01-01 00:59:00+00:00,0.19242,0.19248,0.19239,0.19248,17345.8,2020,1,1
2020-01-01 01:00:00+00:00,0.19243,0.19248,0.19243,0.19248,1649.1,2020,1,1
2020-01-01 01:01:00+00:00,0.19248,0.19267,0.19237,0.19259,55515.3,2020,1,1
2020-01-01 01:02:00+00:00,0.19253,0.19273,0.19253,0.19273,49406.0,2020,1,1
2020-01-01 01:03:00+00:00,0.19272,0.19278,0.1926,0.1927,38520.1,2020,1,1
2020-01-01 01:04:00+00:00,0.19273,0.19273,0.19265,0.19269,3066.6,2020,1,1
2020-01-01 01:05:00+00:00,0.19271,0.19278,0.19267,0.19268,57357.3,2020,1,1
2020-01-01 01:06:00+00:00,0.19265,0.19268,0.1926,0.19268,16465.0,2020,1,1
2020-01-01 01:07:00+00:00,0.19268,0.19268,0.19265,0.19268,6528.6,2020,1,1
2020-01-01 01:08:00+00:00,0.19268,0.19268,0.19266,0.19268,2230.7,2020,1,1
2020-01-01 01:09:00+00:00,0.19268,0.19268,0.19263,0.19267,13821.3,2020,1,1
2020-01-01 01:10:00+00:00,0.19267,0.19267,0.1926,0.19266,38787.9,2020,1,1
2020-01-01 01:11:00+00:00,0.19266,0.19268,0.19265,0.19266,50513.0,2020,1,1
2020-01-01 01:12:00+00:00,0.19268,0.19282,0.19266,0.19277,52643.6,2020,1,1
2020-01-01 01:13:00+00:00,0.19279,0.1928,0.19274,0.1928,40519.1,2020,1,1
2020-01-01 01:14:00+00:00,0.1928,0.1928,0.19274,0.19279,51141.3,2020,1,1
2020-01-01 01:15:00+00:00,0.1928,0.1928,0.1927,0.19274,47056.5,2020,1,1
2020-01-01 01:16:00+00:00,0.19279,0.19299,0.19278,0.1929,149275.9,2020,1,1
2020-01-01 01:17:00+00:00,0.19289,0.19296,0.19286,0.19296,28563.4,2020,1,1
2020-01-01 01:18:00+00:00,0.19296,0.19297,0.1928,0.19286,40536.6,2020,1,1
2020-01-01 01:19:00+00:00,0.19294,0.19294,0.19285,0.19294,12160.4,2020,1,1
2020-01-01 01:20:00+00:00,0.19294,0.1931,0.19294,0.19302,124448.7,2020,1,1
2020-01-01 01:21:00+00:00,0.1931,0.19319,0.19301,0.1931,37440.9,2020,1,1
2020-01-01 01:22:00+00:00,0.19313,0.1933,0.19302,0.19311,142368.2,2020,1,1
2020-01-01 01:23:00+00:00,0.19308,0.1932,0.19298,0.19318,48733.9,2020,1,1
2020-01-01 01:24:00+00:00,0.19321,0.19327,0.19308,0.19327,42299.6,2020,1,1
2020-01-01 01:25:00+00:00,0.1932,0.1935,0.19317,0.19344,139544.3,2020,1,1
2020-01-01 01:26:00+00:00,0.19339,0.19347,0.19332,0.19338,17615.5,2020,1,1
2020-01-01 01:27:00+00:00,0.19338,0.19357,0.1933,0.19353,137798.7,2020,1,1
2020-01-01 01:28:00+00:00,0.19355,0.19355,0.19339,0.19347,36727.3,2020,1,1
2020-01-01 01:29:00+00:00,0.19343,0.19347,0.19331,0.19333,80035.6,2020,1,1
2020-01-01 01:30:00+00:00,0.19341,0.19363,0.19341,0.19363,38630.4,2020,1,1
2020-01-01 01:31:00+00:00,0.19361,0.1937,0.19348,0.19356,95728.4,2020,1,1
2020-01-01 01:32:00+00:00,0.19356,0.19372,0.19348,0.1935,88479.0,2020,1,1
2020-01-01 01:33:00+00:00,0.1935,0.19371,0.19343,0.19368,62418.0,2020,1,1
2020-01-01 01:34:00+00:00,0.19368,0.19368,0.19359,0.19368,10293.8,2020,1,1
2020-01-01 01:35:00+00:00,0.19366,0.19372,0.19363,0.19365,6083.5,2020,1,1
